X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [°/s];X [s];ACC: GYRO.Y 3 [°/s];X [s];ACC: GYRO.Z 3 [°/s]
7.656362069;7.21752E-06;7.656362069;-0.000230457;0;0;0;0;0;0;0;0;0;0;0;0
7.656827586;1.46029E-05;7.656827586;-0.000240192;0;0;0;0;0;0;0;0;0;0;0;0
7.657293103;2.24918E-05;7.657293103;-0.000225086;0;0;0;0;0;0;0;0;0;0;0;0
7.657758621;2.6688E-05;7.657758621;-0.000205783;0;0;0;0;0;0;0;0;0;0;0;0
7.658224138;2.56809E-05;7.658224138;-0.000188159;0;0;0;0;0;0;0;0;0;0;0;0
7.658689655;1.79599E-05;7.658689655;-0.000174395;0;0;0;0;0;0;0;0;0;0;0;0
7.659155172;6.54612E-06;7.659155172;-0.000168017;0;0;0;0;0;0;0;0;0;0;0;0
7.65962069;4.86763E-06;7.65962069;-0.00014519;0;0;0;0;0;0;0;0;0;0;0;0
7.660086207;1.49386E-05;7.660086207;-9.0135E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.660551724;2.40024E-05;7.660551724;-3.44091E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.661017241;2.50095E-05;7.661017241;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.661482759;2.40024E-05;7.661482759;3.81018E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.661948276;2.43381E-05;7.661948276;7.50286E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.662413793;2.40024E-05;7.662413793;9.85275E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.66287931;2.60166E-05;7.66287931;0.000122362;0;0;0;0;0;0;0;0;0;0;0;0
7.663344828;3.10521E-05;7.663344828;0.000146868;0;0;0;0;0;0;0;0;0;0;0;0
7.663810345;3.40734E-05;7.663810345;0.000167681;0;0;0;0;0;0;0;0;0;0;0;0
7.664275862;3.23949E-05;7.664275862;0.000189166;0;0;0;0;0;0;0;0;0;0;0;0
7.664741379;3.03807E-05;7.664741379;0.000213672;0;0;0;0;0;0;0;0;0;0;0;0
7.665206897;2.85344E-05;7.665206897;0.00023415;0;0;0;0;0;0;0;0;0;0;0;0
7.665672414;2.53452E-05;7.665672414;0.000252949;0;0;0;0;0;0;0;0;0;0;0;0
7.666137931;2.40024E-05;7.666137931;0.000277623;0;0;0;0;0;0;0;0;0;0;0;0
7.666603448;2.50095E-05;7.666603448;0.00029575;0;0;0;0;0;0;0;0;0;0;0;0
7.667068966;2.63523E-05;7.667068966;0.000303807;0;0;0;0;0;0;0;0;0;0;0;0
7.667534483;2.63523E-05;7.667534483;0.000301625;0;0;0;0;0;0;0;0;0;0;0;0
7.668;2.46738E-05;7.668;0.000302296;0;0;0;0;0;0;0;0;0;0;0;0
7.668465517;1.8967E-05;7.668465517;0.000309682;0;0;0;0;0;0;0;0;0;0;0;0
7.668931034;1.25887E-05;7.668931034;0.000326131;0;0;0;0;0;0;0;0;0;0;0;0
7.669396552;5.53903E-06;7.669396552;0.000343587;0;0;0;0;0;0;0;0;0;0;0;0
7.669862069;1.17494E-06;7.669862069;0.000357519;0;0;0;0;0;0;0;0;0;0;0;0
7.670327586;6.21042E-06;7.670327586;0.000381857;0;0;0;0;0;0;0;0;0;0;0;0
7.670793103;1.15816E-05;7.670793103;0.000401663;0;0;0;0;0;0;0;0;0;0;0;0
7.671258621;1.05745E-05;7.671258621;0.000400992;0;0;0;0;0;0;0;0;0;0;0;0
7.671724138;8.56031E-06;7.671724138;0.000385718;0;0;0;0;0;0;0;0;0;0;0;0
7.672189655;7.21752E-06;7.672189655;0.000363394;0;0;0;0;0;0;0;0;0;0;0;0
7.672655172;3.18914E-06;7.672655172;0.000329488;0;0;0;0;0;0;0;0;0;0;0;0
7.67312069;2.51774E-06;7.67312069;0.000292561;0;0;0;0;0;0;0;0;0;0;0;0
7.673586207;4.53193E-06;7.673586207;0.000263691;0;0;0;0;0;0;0;0;0;0;0;0
7.674051724;1.84634E-06;7.674051724;0.000232471;0;0;0;0;0;0;0;0;0;0;0;0
7.674517241;-2.85344E-06;7.674517241;0.000190509;0;0;0;0;0;0;0;0;0;0;0;0
7.674982759;-2.85344E-06;7.674982759;0.000143511;0;0;0;0;0;0;0;0;0;0;0;0
7.675448276;-1.84634E-06;7.675448276;9.44991E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.675913793;-5.20333E-06;7.675913793;4.54871E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.67637931;-6.88182E-06;7.67637931;1.71206E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.676844828;-1.84634E-06;7.676844828;2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.677310345;5.20333E-06;7.677310345;-1.98062E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.677775862;1.2253E-05;7.677775862;-4.91798E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.678241379;1.32601E-05;7.678241379;-8.30854E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.678706897;7.88891E-06;7.678706897;-0.000129076;0;0;0;0;0;0;0;0;0;0;0;0
7.679172414;5.87472E-06;7.679172414;-0.000172045;0;0;0;0;0;0;0;0;0;0;0;0
7.679637931;1.05745E-05;7.679637931;-0.000194537;0;0;0;0;0;0;0;0;0;0;0;0
7.680103448;1.57778E-05;7.680103448;-0.000212833;0;0;0;0;0;0;0;0;0;0;0;0
7.680568966;1.52743E-05;7.680568966;-0.000240696;0;0;0;0;0;0;0;0;0;0;0;0
7.681034483;1.25887E-05;7.681034483;-0.000273091;0;0;0;0;0;0;0;0;0;0;0;0
7.6815;1.15816E-05;7.6815;-0.000302632;0;0;0;0;0;0;0;0;0;0;0;0
7.681965517;1.15816E-05;7.681965517;-0.000329152;0;0;0;0;0;0;0;0;0;0;0;0
7.682431034;1.15816E-05;7.682431034;-0.000349966;0;0;0;0;0;0;0;0;0;0;0;0
7.682896552;6.88182E-06;7.682896552;-0.000373129;0;0;0;0;0;0;0;0;0;0;0;0
7.683362069;-1.17494E-06;7.683362069;-0.00040502;0;0;0;0;0;0;0;0;0;0;0;0
7.683827586;-3.52483E-06;7.683827586;-0.000428183;0;0;0;0;0;0;0;0;0;0;0;0
7.684293103;-3.18914E-06;7.684293103;-0.000444633;0;0;0;0;0;0;0;0;0;0;0;0
7.684758621;-3.52483E-06;7.684758621;-0.0004636;0;0;0;0;0;0;0;0;0;0;0;0
7.685224138;-4.19623E-06;7.685224138;-0.000480552;0;0;0;0;0;0;0;0;0;0;0;0
7.685689655;-4.36408E-06;7.685689655;-0.00049163;0;0;0;0;0;0;0;0;0;0;0;0
7.686155172;-8.22461E-06;7.686155172;-0.000506737;0;0;0;0;0;0;0;0;0;0;0;0
7.68662069;-1.15816E-05;7.68662069;-0.000515801;0;0;0;0;0;0;0;0;0;0;0;0
7.687086207;-1.24208E-05;7.687086207;-0.000513115;0;0;0;0;0;0;0;0;0;0;0;0
7.687551724;-9.56741E-06;7.687551724;-0.000514626;0;0;0;0;0;0;0;0;0;0;0;0
7.688017241;-6.21042E-06;7.688017241;-0.000522515;0;0;0;0;0;0;0;0;0;0;0;0
7.688482759;-8.89601E-06;7.688482759;-0.000531914;0;0;0;0;0;0;0;0;0;0;0;0
7.688948276;-1.51064E-05;7.688948276;-0.000540642;0;0;0;0;0;0;0;0;0;0;0;0
7.689413793;-1.72885E-05;7.689413793;-0.000551385;0;0;0;0;0;0;0;0;0;0;0;0
7.68987931;-1.24208E-05;7.68987931;-0.000553735;0;0;0;0;0;0;0;0;0;0;0;0
7.690344828;-7.55322E-06;7.690344828;-0.000552392;0;0;0;0;0;0;0;0;0;0;0;0
7.690810345;-5.53903E-06;7.690810345;-0.000551049;0;0;0;0;0;0;0;0;0;0;0;0
7.691275862;-6.21042E-06;7.691275862;-0.000546685;0;0;0;0;0;0;0;0;0;0;0;0
7.691741379;-7.55322E-06;7.691741379;-0.000535943;0;0;0;0;0;0;0;0;0;0;0;0
7.692206897;-1.04067E-05;7.692206897;-0.000535439;0;0;0;0;0;0;0;0;0;0;0;0
7.692672414;-1.27565E-05;7.692672414;-0.000539971;0;0;0;0;0;0;0;0;0;0;0;0
7.693137931;-1.09102E-05;7.693137931;-0.0005252;0;0;0;0;0;0;0;0;0;0;0;0
7.693603448;-5.20333E-06;7.693603448;-0.000493645;0;0;0;0;0;0;0;0;0;0;0;0
7.694068966;5.03548E-07;7.694068966;-0.000462425;0;0;0;0;0;0;0;0;0;0;0;0
7.694534483;3.86053E-06;7.694534483;-0.000433555;0;0;0;0;0;0;0;0;0;0;0;0
7.695;6.88182E-06;7.695;-0.00040267;0;0;0;0;0;0;0;0;0;0;0;0
7.695465517;1.2253E-05;7.695465517;-0.000368765;0;0;0;0;0;0;0;0;0;0;0;0
7.695931034;1.79599E-05;7.695931034;-0.000333852;0;0;0;0;0;0;0;0;0;0;0;0
7.696396552;1.93027E-05;7.696396552;-0.000305653;0;0;0;0;0;0;0;0;0;0;0;0
7.696862069;2.06455E-05;7.696862069;-0.000288533;0;0;0;0;0;0;0;0;0;0;0;0
7.697327586;2.76951E-05;7.697327586;-0.000262684;0;0;0;0;0;0;0;0;0;0;0;0
7.697793103;3.20592E-05;7.697793103;-0.000224918;0;0;0;0;0;0;0;0;0;0;0;0
7.698258621;3.3402E-05;7.698258621;-0.000185977;0;0;0;0;0;0;0;0;0;0;0;0
7.698724138;3.91089E-05;7.698724138;-0.000152575;0;0;0;0;0;0;0;0;0;0;0;0
7.699189655;4.66621E-05;7.699189655;-0.000128405;0;0;0;0;0;0;0;0;0;0;0;0
7.699655172;4.85084E-05;7.699655172;-0.000116655;0;0;0;0;0;0;0;0;0;0;0;0
7.70012069;4.64942E-05;7.70012069;-0.00010222;0;0;0;0;0;0;0;0;0;0;0;0
7.700586207;4.3473E-05;7.700586207;-7.93927E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.701051724;4.0116E-05;7.701051724;-5.6733E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.701517241;3.40734E-05;7.701517241;-3.65911E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.701982759;2.71916E-05;7.701982759;-1.57778E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.702448276;1.99741E-05;7.702448276;1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.702913793;1.52743E-05;7.702913793;8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.70337931;1.99741E-05;7.70337931;1.62814E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.703844828;2.93736E-05;7.703844828;2.95415E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.704310345;3.70947E-05;7.704310345;4.51514E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.704775862;3.87732E-05;7.704775862;5.97543E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.705241379;3.10521E-05;7.705241379;5.89151E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.705706897;1.25887E-05;7.705706897;3.37377E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.706172414;1.0071E-06;7.706172414;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.706637931;5.20333E-06;7.706637931;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.707103448;1.52743E-05;7.707103448;2.73594E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.707568966;2.13169E-05;7.707568966;2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.708034483;1.72885E-05;7.708034483;2.53452E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.7085;7.88891E-06;7.7085;1.93027E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.708965517;-1.51064E-06;7.708965517;8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.709431034;-4.53193E-06;7.709431034;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
7.709896552;-3.86053E-06;7.709896552;-6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
7.710362069;-2.51774E-06;7.710362069;-2.09812E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.710827586;-3.18914E-06;7.710827586;-3.13878E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.711293103;-6.21042E-06;7.711293103;-4.21302E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.711758621;-1.24208E-05;7.711758621;-5.89151E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.712224138;-2.24918E-05;7.712224138;-7.30144E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.712689655;-3.6759E-05;7.712689655;-7.93927E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.713155172;-5.38796E-05;7.713155172;-8.84566E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.71362069;-6.05936E-05;7.71362069;-9.28206E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.714086207;-5.1194E-05;7.714086207;-8.74495E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.714551724;-4.0116E-05;7.714551724;-9.28206E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.715017241;-3.86053E-05;7.715017241;-0.000121019;0;0;0;0;0;0;0;0;0;0;0;0
7.715482759;-4.54871E-05;7.715482759;-0.000158618;0;0;0;0;0;0;0;0;0;0;0;0
7.715948276;-5.06905E-05;7.715948276;-0.000194537;0;0;0;0;0;0;0;0;0;0;0;0
7.716413793;-5.25368E-05;7.716413793;-0.000225254;0;0;0;0;0;0;0;0;0;0;0;0
7.71687931;-4.98512E-05;7.71687931;-0.000241367;0;0;0;0;0;0;0;0;0;0;0;0
7.717344828;-4.53193E-05;7.717344828;-0.000257313;0;0;0;0;0;0;0;0;0;0;0;0
7.717810345;-4.07874E-05;7.717810345;-0.000281315;0;0;0;0;0;0;0;0;0;0;0;0
7.718275862;-3.70947E-05;7.718275862;-0.000295247;0;0;0;0;0;0;0;0;0;0;0;0
7.718741379;-3.60876E-05;7.718741379;-0.000299107;0;0;0;0;0;0;0;0;0;0;0;0
7.719206897;-4.04517E-05;7.719206897;-0.000312367;0;0;0;0;0;0;0;0;0;0;0;0
7.719672414;-4.41444E-05;7.719672414;-0.000324453;0;0;0;0;0;0;0;0;0;0;0;0
7.720137931;-4.17945E-05;7.720137931;-0.000321767;0;0;0;0;0;0;0;0;0;0;0;0
7.720603448;-3.77661E-05;7.720603448;-0.000317403;0;0;0;0;0;0;0;0;0;0;0;0
7.721068966;-3.60876E-05;7.721068966;-0.000311193;0;0;0;0;0;0;0;0;0;0;0;0
7.721534483;-3.50805E-05;7.721534483;-0.000296925;0;0;0;0;0;0;0;0;0;0;0;0
7.722;-3.60876E-05;7.722;-0.000281651;0;0;0;0;0;0;0;0;0;0;0;0
7.722465517;-3.65911E-05;7.722465517;-0.000271412;0;0;0;0;0;0;0;0;0;0;0;0
7.722931034;-3.3402E-05;7.722931034;-0.000258488;0;0;0;0;0;0;0;0;0;0;0;0
7.723396552;-2.97093E-05;7.723396552;-0.000248249;0;0;0;0;0;0;0;0;0;0;0;0
7.723862069;-2.56809E-05;7.723862069;-0.00024506;0;0;0;0;0;0;0;0;0;0;0;0
7.724327586;-1.72885E-05;7.724327586;-0.000223407;0;0;0;0;0;0;0;0;0;0;0;0
7.724793103;-8.89601E-06;7.724793103;-0.000189166;0;0;0;0;0;0;0;0;0;0;0;0
7.725258621;-3.18914E-06;7.725258621;-0.000159289;0;0;0;0;0;0;0;0;0;0;0;0
7.725724138;-3.52483E-06;7.725724138;-0.000134447;0;0;0;0;0;0;0;0;0;0;0;0
7.726189655;-6.88182E-06;7.726189655;-0.000107256;0;0;0;0;0;0;0;0;0;0;0;0
7.726655172;-8.56031E-06;7.726655172;-8.07355E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.72712069;-4.19623E-06;7.72712069;-5.22011E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.727586207;3.02129E-06;7.727586207;-1.40993E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.728051724;5.53903E-06;7.728051724;3.05486E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.728517241;3.86053E-06;7.728517241;6.96574E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.728982759;2.85344E-06;7.728982759;9.75204E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.729448276;4.19623E-06;7.729448276;0.000121019;0;0;0;0;0;0;0;0;0;0;0;0
7.729913793;5.87472E-06;7.729913793;0.000140826;0;0;0;0;0;0;0;0;0;0;0;0
7.73037931;9.23171E-06;7.73037931;0.00016936;0;0;0;0;0;0;0;0;0;0;0;0
7.730844828;9.23171E-06;7.730844828;0.000203265;0;0;0;0;0;0;0;0;0;0;0;0
7.731310345;5.53903E-06;7.731310345;0.000230457;0;0;0;0;0;0;0;0;0;0;0;0
7.731775862;5.87472E-06;7.731775862;0.000251942;0;0;0;0;0;0;0;0;0;0;0;0
7.732241379;7.55322E-06;7.732241379;0.000277455;0;0;0;0;0;0;0;0;0;0;0;0
7.732706897;7.21752E-06;7.732706897;0.000298268;0;0;0;0;0;0;0;0;0;0;0;0
7.733172414;1.12459E-05;7.733172414;0.00032076;0;0;0;0;0;0;0;0;0;0;0;0
7.733637931;1.91348E-05;7.733637931;0.000352316;0;0;0;0;0;0;0;0;0;0;0;0
7.734103448;2.19883E-05;7.734103448;0.000382864;0;0;0;0;0;0;0;0;0;0;0;0
7.734568966;1.99741E-05;7.734568966;0.000408545;0;0;0;0;0;0;0;0;0;0;0;0
7.735034483;2.03098E-05;7.735034483;0.000427848;0;0;0;0;0;0;0;0;0;0;0;0
7.7355;2.36667E-05;7.7355;0.000442283;0;0;0;0;0;0;0;0;0;0;0;0
7.735965517;2.53452E-05;7.735965517;0.000449668;0;0;0;0;0;0;0;0;0;0;0;0
7.736431034;2.80308E-05;7.736431034;0.000461082;0;0;0;0;0;0;0;0;0;0;0;0
7.736896552;3.15557E-05;7.736896552;0.000467796;0;0;0;0;0;0;0;0;0;0;0;0
7.737362069;3.42412E-05;7.737362069;0.000462089;0;0;0;0;0;0;0;0;0;0;0;0
7.737827586;3.86053E-05;7.737827586;0.000460243;0;0;0;0;0;0;0;0;0;0;0;0
7.738293103;4.19623E-05;7.738293103;0.00046125;0;0;0;0;0;0;0;0;0;0;0;0
7.738758621;4.51514E-05;7.738758621;0.000455039;0;0;0;0;0;0;0;0;0;0;0;0
7.739224138;4.71656E-05;7.739224138;0.000439261;0;0;0;0;0;0;0;0;0;0;0;0
7.739689655;4.53193E-05;7.739689655;0.000406531;0;0;0;0;0;0;0;0;0;0;0;0
7.740155172;3.70947E-05;7.740155172;0.00034963;0;0;0;0;0;0;0;0;0;0;0;0
7.74062069;2.80308E-05;7.74062069;0.000295079;0;0;0;0;0;0;0;0;0;0;0;0
7.741086207;2.50095E-05;7.741086207;0.000268391;0;0;0;0;0;0;0;0;0;0;0;0
7.741551724;2.7863E-05;7.741551724;0.000257313;0;0;0;0;0;0;0;0;0;0;0;0
7.742017241;3.57519E-05;7.742017241;0.0002318;0;0;0;0;0;0;0;0;0;0;0;0
7.742482759;4.41444E-05;7.742482759;0.000187152;0;0;0;0;0;0;0;0;0;0;0;0
7.742948276;4.95155E-05;7.742948276;0.000133104;0;0;0;0;0;0;0;0;0;0;0;0
7.743413793;4.93477E-05;7.743413793;8.49317E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.74387931;4.85084E-05;7.74387931;5.33761E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.744344828;5.08583E-05;7.744344828;2.29953E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.744810345;5.75723E-05;7.744810345;-1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.745275862;6.26078E-05;7.745275862;-6.32792E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.745741379;6.36149E-05;7.745741379;-0.000109606;0;0;0;0;0;0;0;0;0;0;0;0
7.746206897;6.05936E-05;7.746206897;-0.000157275;0;0;0;0;0;0;0;0;0;0;0;0
7.746672414;5.69009E-05;7.746672414;-0.000197894;0;0;0;0;0;0;0;0;0;0;0;0
7.747137931;5.38796E-05;7.747137931;-0.000226093;0;0;0;0;0;0;0;0;0;0;0;0
7.747603448;4.95155E-05;7.747603448;-0.000257481;0;0;0;0;0;0;0;0;0;0;0;0
7.748068966;4.53193E-05;7.748068966;-0.000295583;0;0;0;0;0;0;0;0;0;0;0;0
7.748534483;4.61585E-05;7.748534483;-0.000331167;0;0;0;0;0;0;0;0;0;0;0;0
7.749;5.01869E-05;7.749;-0.000364401;0;0;0;0;0;0;0;0;0;0;0;0
7.749465517;5.35439E-05;7.749465517;-0.000394949;0;0;0;0;0;0;0;0;0;0;0;0
7.749931034;5.08583E-05;7.749931034;-0.000425162;0;0;0;0;0;0;0;0;0;0;0;0
7.750396552;4.448E-05;7.750396552;-0.000456886;0;0;0;0;0;0;0;0;0;0;0;0
7.750862069;4.28016E-05;7.750862069;-0.000483909;0;0;0;0;0;0;0;0;0;0;0;0
7.751327586;4.81727E-05;7.751327586;-0.000497169;0;0;0;0;0;0;0;0;0;0;0;0
7.751793103;5.05226E-05;7.751793103;-0.000503212;0;0;0;0;0;0;0;0;0;0;0;0
7.752258621;4.64942E-05;7.752258621;-0.000512779;0;0;0;0;0;0;0;0;0;0;0;0
7.752724138;4.06195E-05;7.752724138;-0.000523186;0;0;0;0;0;0;0;0;0;0;0;0
7.753189655;3.70947E-05;7.753189655;-0.000531914;0;0;0;0;0;0;0;0;0;0;0;0
7.753655172;3.44091E-05;7.753655172;-0.000540642;0;0;0;0;0;0;0;0;0;0;0;0
7.75412069;3.50805E-05;7.75412069;-0.000538964;0;0;0;0;0;0;0;0;0;0;0;0
7.754586207;3.77661E-05;7.754586207;-0.0005205;0;0;0;0;0;0;0;0;0;0;0;0
7.755051724;3.72625E-05;7.755051724;-0.000496666;0;0;0;0;0;0;0;0;0;0;0;0
7.755517241;3.57519E-05;7.755517241;-0.000474174;0;0;0;0;0;0;0;0;0;0;0;0
7.755982759;3.6759E-05;7.755982759;-0.000452018;0;0;0;0;0;0;0;0;0;0;0;0
7.756448276;3.99481E-05;7.756448276;-0.000435904;0;0;0;0;0;0;0;0;0;0;0;0
7.756913793;4.41444E-05;7.756913793;-0.000426169;0;0;0;0;0;0;0;0;0;0;0;0
7.75737931;4.93477E-05;7.75737931;-0.000397635;0;0;0;0;0;0;0;0;0;0;0;0
7.757844828;4.95155E-05;7.757844828;-0.00035668;0;0;0;0;0;0;0;0;0;0;0;0
7.758310345;4.33051E-05;7.758310345;-0.000317906;0;0;0;0;0;0;0;0;0;0;0;0
7.758775862;3.47448E-05;7.758775862;-0.000279805;0;0;0;0;0;0;0;0;0;0;0;0
7.759241379;2.4506E-05;7.759241379;-0.000246571;0;0;0;0;0;0;0;0;0;0;0;0
7.759706897;1.02388E-05;7.759706897;-0.000219043;0;0;0;0;0;0;0;0;0;0;0;0
7.760172414;-3.52483E-06;7.760172414;-0.000186145;0;0;0;0;0;0;0;0;0;0;0;0
7.760637931;-1.32601E-05;7.760637931;-0.000140826;0;0;0;0;0;0;0;0;0;0;0;0
7.761103448;-1.8967E-05;7.761103448;-9.88632E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.761568966;-2.06455E-05;7.761568966;-5.82437E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.762034483;-2.16526E-05;7.762034483;-1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.7625;-2.48417E-05;7.7625;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.762965517;-2.53452E-05;7.762965517;4.31373E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.763431034;-2.73594E-05;7.763431034;6.96574E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.763896552;-3.74304E-05;7.763896552;9.83597E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.764362069;-4.61585E-05;7.764362069;0.000120348;0;0;0;0;0;0;0;0;0;0;0;0
7.764827586;-4.64942E-05;7.764827586;0.000149218;0;0;0;0;0;0;0;0;0;0;0;0
7.765293103;-4.04517E-05;7.765293103;0.000179431;0;0;0;0;0;0;0;0;0;0;0;0
7.765758621;-3.23949E-05;7.765758621;0.000201251;0;0;0;0;0;0;0;0;0;0;0;0
7.766224138;-2.92058E-05;7.766224138;0.000216022;0;0;0;0;0;0;0;0;0;0;0;0
7.766689655;-3.40734E-05;7.766689655;0.000227268;0;0;0;0;0;0;0;0;0;0;0;0
7.767155172;-4.21302E-05;7.767155172;0.000233478;0;0;0;0;0;0;0;0;0;0;0;0
7.76762069;-4.0116E-05;7.76762069;0.000249592;0;0;0;0;0;0;0;0;0;0;0;0
7.768086207;-3.0045E-05;7.768086207;0.000282826;0;0;0;0;0;0;0;0;0;0;0;0
7.768551724;-2.50095E-05;7.768551724;0.00030901;0;0;0;0;0;0;0;0;0;0;0;0
7.769017241;-2.09812E-05;7.769017241;0.000315389;0;0;0;0;0;0;0;0;0;0;0;0
7.769482759;-1.42672E-05;7.769482759;0.000308675;0;0;0;0;0;0;0;0;0;0;0;0
7.769948276;-1.05745E-05;7.769948276;0.000297932;0;0;0;0;0;0;0;0;0;0;0;0
7.770413793;-1.29244E-05;7.770413793;0.000293233;0;0;0;0;0;0;0;0;0;0;0;0
7.77087931;-1.29244E-05;7.77087931;0.000307332;0;0;0;0;0;0;0;0;0;0;0;0
7.771344828;-8.89601E-06;7.771344828;0.000324453;0;0;0;0;0;0;0;0;0;0;0;0
7.771810345;-5.53903E-06;7.771810345;0.000326131;0;0;0;0;0;0;0;0;0;0;0;0
7.772275862;-4.36408E-06;7.772275862;0.000317403;0;0;0;0;0;0;0;0;0;0;0;0
7.772741379;-4.86763E-06;7.772741379;0.000309346;0;0;0;0;0;0;0;0;0;0;0;0
7.773206897;-7.55322E-06;7.773206897;0.000305318;0;0;0;0;0;0;0;0;0;0;0;0
7.773672414;-8.22461E-06;7.773672414;0.000310521;0;0;0;0;0;0;0;0;0;0;0;0
7.774137931;-8.39246E-07;7.774137931;0.000323445;0;0;0;0;0;0;0;0;0;0;0;0
7.774603448;5.20333E-06;7.774603448;0.000328649;0;0;0;0;0;0;0;0;0;0;0;0
7.775068966;5.87472E-06;7.775068966;0.000326131;0;0;0;0;0;0;0;0;0;0;0;0
7.775534483;4.53193E-06;7.775534483;0.000327474;0;0;0;0;0;0;0;0;0;0;0;0
7.776;6.88182E-06;7.776;0.000328145;0;0;0;0;0;0;0;0;0;0;0;0
7.776465517;8.89601E-06;7.776465517;0.000326635;0;0;0;0;0;0;0;0;0;0;0;0
7.776931034;8.72816E-06;7.776931034;0.000334188;0;0;0;0;0;0;0;0;0;0;0;0
7.777396552;5.87472E-06;7.777396552;0.000338552;0;0;0;0;0;0;0;0;0;0;0;0
7.777862069;-5.03548E-07;7.777862069;0.000306661;0;0;0;0;0;0;0;0;0;0;0;0
7.778327586;-3.52483E-06;7.778327586;0.000205112;0;0;0;0;0;0;0;0;0;0;0;0
7.778793103;-3.52483E-06;7.778793103;6.59647E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.779258621;-3.18914E-06;7.779258621;-1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.779724138;-4.19623E-06;7.779724138;4.12909E-05;0;0;0;0;0;0;0;0;0;0;0;0
7.780189655;-7.21752E-06;7.780189655;0.000170031;0;0;0;0;0;0;0;0;0;0;0;0
7.780655172;-1.32601E-05;7.780655172;0.000259327;0;0;0;0;0;0;0;0;0;0;0;0
7.78112069;-1.54421E-05;7.78112069;0.000249592;0;0;0;0;0;0;0;0;0;0;0;0
