X [s];IL: EMG 1 [V];X [s];LON: EMG 2 [V];X [s];ACC: ACC.X 3 [g];X [s];ACC: ACC.Y 3 [g];X [s];ACC: ACC.Z 3 [g];X [s];ACC: GYRO.X 3 [s];X [s];ACC: GYRO.Y 3 [s];X [s];ACC: GYRO.Z 3 [s]
8.383034483;1.2253E-05;8.383034483;9.39956E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.3835;7.88891E-06;8.3835;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.383965517;4.53193E-06;8.383965517;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.384431034;2.85344E-06;8.384431034;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.384896552;2.18204E-06;8.384896552;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.385362069;2.51774E-06;8.385362069;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.385827586;5.20333E-06;8.385827586;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.386293103;6.54612E-06;8.386293103;1.561E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.386758621;5.03548E-06;8.386758621;1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.387224138;2.34989E-06;8.387224138;8.72816E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.387689655;-5.03548E-07;8.387689655;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.388155172;-1.51064E-06;8.388155172;7.72107E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.38862069;-8.39246E-07;8.38862069;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.389086207;-8.39246E-07;8.389086207;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.389551724;-2.18204E-06;8.389551724;1.59457E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.390017241;-1.51064E-06;8.390017241;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.390482759;-1.67849E-07;8.390482759;1.29244E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.390948276;-1.67849E-07;8.390948276;1.64492E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.391413793;-2.34989E-06;8.391413793;1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.39187931;-4.19623E-06;8.39187931;1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.392344828;-4.19623E-06;8.392344828;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.392810345;-1.0071E-06;8.392810345;1.10781E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.393275862;2.18204E-06;8.393275862;1.0071E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.393741379;3.86053E-06;8.393741379;1.10781E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.394206897;3.52483E-06;8.394206897;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.394672414;2.18204E-06;8.394672414;9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.395137931;1.17494E-06;8.395137931;6.37827E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.395603448;1.17494E-06;8.395603448;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.396068966;3.52483E-06;8.396068966;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.396534483;7.21752E-06;8.396534483;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.397;9.23171E-06;8.397;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.397465517;8.89601E-06;8.397465517;9.06386E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.397931034;7.21752E-06;8.397931034;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.398396552;5.20333E-06;8.398396552;4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.398862069;3.86053E-06;8.398862069;3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.399327586;4.86763E-06;8.399327586;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.399793103;5.87472E-06;8.399793103;2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.400258621;7.04967E-06;8.400258621;-1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.400724138;7.88891E-06;8.400724138;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.401189655;7.88891E-06;8.401189655;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.401655172;7.21752E-06;8.401655172;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.40212069;8.56031E-06;8.40212069;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.402586207;8.56031E-06;8.402586207;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.403051724;6.54612E-06;8.403051724;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.403517241;5.03548E-06;8.403517241;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.403982759;4.19623E-06;8.403982759;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.404448276;3.02129E-06;8.404448276;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.404913793;1.17494E-06;8.404913793;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.40537931;6.71397E-07;8.40537931;1.67849E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.405844828;1.17494E-06;8.405844828;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.406310345;3.18914E-06;8.406310345;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.406775862;4.86763E-06;8.406775862;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.407241379;5.87472E-06;8.407241379;5.70687E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.407706897;5.20333E-06;8.407706897;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.408172414;4.19623E-06;8.408172414;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.408637931;5.20333E-06;8.408637931;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.409103448;6.54612E-06;8.409103448;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.409568966;7.72107E-06;8.409568966;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.410034483;9.23171E-06;8.410034483;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.4105;1.0071E-05;8.4105;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.410965517;8.56031E-06;8.410965517;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.411431034;6.21042E-06;8.411431034;-8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.411896552;3.86053E-06;8.411896552;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.412362069;3.35698E-06;8.412362069;-8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.412827586;5.03548E-06;8.412827586;-8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.413293103;6.54612E-06;8.413293103;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.413758621;7.88891E-06;8.413758621;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.414224138;7.21752E-06;8.414224138;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.414689655;6.21042E-06;8.414689655;3.35698E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.415155172;3.86053E-06;8.415155172;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.41562069;6.37827E-06;8.41562069;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.416086207;1.2253E-05;8.416086207;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.416551724;1.69528E-05;8.416551724;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.417017241;1.93027E-05;8.417017241;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.417482759;2.13169E-05;8.417482759;6.21042E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.417948276;2.46738E-05;8.417948276;5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.418413793;2.60166E-05;8.418413793;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.41887931;2.3331E-05;8.41887931;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.419344828;1.93027E-05;8.419344828;3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.419810345;1.52743E-05;8.419810345;3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.420275862;1.12459E-05;8.420275862;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.420741379;9.9031E-06;8.420741379;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.421206897;7.88891E-06;8.421206897;3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.421672414;5.53903E-06;8.421672414;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.422137931;3.52483E-06;8.422137931;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.422603448;2.85344E-06;8.422603448;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.423068966;4.53193E-06;8.423068966;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.423534483;5.20333E-06;8.423534483;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.424;4.53193E-06;8.424;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.424465517;3.52483E-06;8.424465517;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.424931034;3.86053E-06;8.424931034;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.425396552;3.18914E-06;8.425396552;5.70687E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.425862069;-1.51064E-06;8.425862069;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.426327586;-6.21042E-06;8.426327586;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.426793103;-1.02388E-05;8.426793103;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.427258621;-1.29244E-05;8.427258621;1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.427724138;-1.42672E-05;8.427724138;1.17494E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.428189655;-1.35958E-05;8.428189655;1.17494E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.428655172;-1.25887E-05;8.428655172;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.42912069;-1.30922E-05;8.42912069;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.429586207;-1.39315E-05;8.429586207;1.52743E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.430051724;-1.35958E-05;8.430051724;1.69528E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.430517241;-1.27565E-05;8.430517241;1.76242E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.430982759;-1.04067E-05;8.430982759;1.67849E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.431448276;-6.88182E-06;8.431448276;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.431913793;-6.21042E-06;8.431913793;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.43237931;-5.53903E-06;8.43237931;8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.432844828;-4.19623E-06;8.432844828;9.23171E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.433310345;-1.84634E-06;8.433310345;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.433775862;5.03548E-07;8.433775862;1.15816E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.434241379;4.19623E-06;8.434241379;1.02388E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.434706897;6.37827E-06;8.434706897;8.39246E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.435172414;7.55322E-06;8.435172414;6.88182E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.435637931;1.02388E-05;8.435637931;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.436103448;1.05745E-05;8.436103448;8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.436568966;7.88891E-06;8.436568966;1.07424E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.437034483;4.86763E-06;8.437034483;1.25887E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.4375;5.70687E-06;8.4375;1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.437965517;1.10781E-05;8.437965517;9.9031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.438431034;1.42672E-05;8.438431034;9.56741E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.438896552;1.39315E-05;8.438896552;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.439362069;1.52743E-05;8.439362069;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.439827586;1.93027E-05;8.439827586;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.440293103;2.19883E-05;8.440293103;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.440758621;2.40024E-05;8.440758621;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.441224138;2.46738E-05;8.441224138;1.84634E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.441689655;2.36667E-05;8.441689655;8.39246E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.442155172;2.29953E-05;8.442155172;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.44262069;2.3331E-05;8.44262069;2.01419E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.443086207;2.36667E-05;8.443086207;3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.443551724;2.4506E-05;8.443551724;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.444017241;2.36667E-05;8.444017241;3.69268E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.444482759;1.93027E-05;8.444482759;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.444948276;1.4435E-05;8.444948276;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.445413793;1.32601E-05;8.445413793;7.21752E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.44587931;1.52743E-05;8.44587931;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.446344828;1.72885E-05;8.446344828;3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.446810345;1.79599E-05;8.446810345;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.447275862;1.82956E-05;8.447275862;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.447741379;2.06455E-05;8.447741379;4.86763E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.448206897;2.3331E-05;8.448206897;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.448672414;2.46738E-05;8.448672414;2.51774E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.449137931;2.53452E-05;8.449137931;7.04967E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.449603448;2.87022E-05;8.449603448;1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.450068966;3.37377E-05;8.450068966;1.05745E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.450534483;3.70947E-05;8.450534483;8.56031E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.451;3.6759E-05;8.451;5.87472E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.451465517;3.57519E-05;8.451465517;4.53193E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.451931034;3.6759E-05;8.451931034;3.52483E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.452396552;3.81018E-05;8.452396552;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.452862069;3.81018E-05;8.452862069;-3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.453327586;3.74304E-05;8.453327586;-3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.453793103;3.74304E-05;8.453793103;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.454258621;3.87732E-05;8.454258621;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.454724138;3.84375E-05;8.454724138;5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.455189655;3.07164E-05;8.455189655;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.455655172;1.42672E-05;8.455655172;-2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.45612069;1.67849E-06;8.45612069;-2.85344E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.456586207;-4.86763E-06;8.456586207;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.457051724;-7.88891E-06;8.457051724;-3.35698E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.457517241;-8.56031E-06;8.457517241;1.17494E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.457982759;-1.09102E-05;8.457982759;5.03548E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.458448276;-1.2253E-05;8.458448276;3.86053E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.458913793;-1.35958E-05;8.458913793;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.45937931;-1.4435E-05;8.45937931;-5.20333E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.459844828;-1.76242E-05;8.459844828;-1.19173E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.460310345;-2.16526E-05;8.460310345;-1.79599E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.460775862;-2.43381E-05;8.460775862;-2.21561E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.461241379;-2.56809E-05;8.461241379;-2.76951E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.461706897;-2.46738E-05;8.461706897;-3.47448E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.462172414;-2.24918E-05;8.462172414;-3.84375E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.462637931;-2.03098E-05;8.462637931;-3.94446E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.463103448;-1.8967E-05;8.463103448;-4.0116E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.463568966;-1.72885E-05;8.463568966;-4.12909E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.464034483;-1.66171E-05;8.464034483;-4.3473E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.4645;-1.76242E-05;8.4645;-4.41444E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.464965517;-1.76242E-05;8.464965517;-4.3473E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.465431034;-1.93027E-05;8.465431034;-3.97803E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.465896552;-2.73594E-05;8.465896552;-3.44091E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.466362069;-3.6759E-05;8.466362069;-3.122E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.466827586;-3.86053E-05;8.466827586;-2.70237E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.467293103;-3.70947E-05;8.467293103;-2.26596E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.467758621;-3.23949E-05;8.467758621;-1.72885E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.468224138;-2.70237E-05;8.468224138;-1.09102E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.468689655;-2.23239E-05;8.468689655;-4.19623E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.469155172;-1.93027E-05;8.469155172;-1.67849E-07;0;0;0;0;0;0;0;0;0;0;0;0
8.46962069;-1.52743E-05;8.46962069;2.18204E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.470086207;-1.2253E-05;8.470086207;5.53903E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.470551724;-7.55322E-06;8.470551724;1.12459E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.471017241;-1.17494E-06;8.471017241;1.35958E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.471482759;3.86053E-06;8.471482759;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.471948276;7.21752E-06;8.471948276;1.39315E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.472413793;9.9031E-06;8.472413793;1.4435E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.47287931;1.46029E-05;8.47287931;1.66171E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.473344828;1.96384E-05;8.473344828;1.96384E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.473810345;2.40024E-05;8.473810345;2.38346E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.474275862;2.80308E-05;8.474275862;2.61845E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.474741379;2.80308E-05;8.474741379;2.43381E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.475206897;2.46738E-05;8.475206897;2.24918E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.475672414;2.26596E-05;8.475672414;2.40024E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.476137931;2.36667E-05;8.476137931;2.73594E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.476603448;2.46738E-05;8.476603448;2.92058E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.477068966;2.46738E-05;8.477068966;2.6688E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.477534483;2.40024E-05;8.477534483;2.46738E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.478;2.48417E-05;8.478;2.60166E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.478465517;2.6688E-05;8.478465517;2.87022E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.478931034;2.60166E-05;8.478931034;2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.479396552;2.26596E-05;8.479396552;2.80308E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.479862069;1.99741E-05;8.479862069;2.87022E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.480327586;2.1149E-05;8.480327586;3.13878E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.480793103;2.26596E-05;8.480793103;3.40734E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.481258621;2.23239E-05;8.481258621;3.47448E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.481724138;2.19883E-05;8.481724138;3.3402E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.482189655;2.29953E-05;8.482189655;3.44091E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.482655172;2.53452E-05;8.482655172;3.37377E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.48312069;2.87022E-05;8.48312069;3.27306E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.483586207;3.07164E-05;8.483586207;3.20592E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.484051724;3.20592E-05;8.484051724;3.13878E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.484517241;3.20592E-05;8.484517241;3.122E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.484982759;3.20592E-05;8.484982759;3.0045E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.485448276;3.23949E-05;8.485448276;2.93736E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.485913793;3.37377E-05;8.485913793;2.76951E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.48637931;3.6759E-05;8.48637931;2.6688E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.486844828;3.79339E-05;8.486844828;2.83665E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.487310345;3.6759E-05;8.487310345;3.03807E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.487775862;3.54162E-05;8.487775862;3.10521E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.488241379;3.52483E-05;8.488241379;3.10521E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.488706897;3.54162E-05;8.488706897;2.83665E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.489172414;3.60876E-05;8.489172414;2.53452E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.489637931;3.84375E-05;8.489637931;2.56809E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.490103448;4.14588E-05;8.490103448;2.90379E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.490568966;4.21302E-05;8.490568966;3.07164E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.491034483;4.14588E-05;8.491034483;3.20592E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.4915;4.07874E-05;8.4915;3.45769E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.491965517;4.0116E-05;8.491965517;3.65911E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.492431034;4.07874E-05;8.492431034;3.81018E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.492896552;3.8941E-05;8.492896552;3.77661E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.493362069;3.44091E-05;8.493362069;3.42412E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.493827586;2.93736E-05;8.493827586;3.07164E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.494293103;2.40024E-05;8.494293103;2.90379E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.494758621;2.19883E-05;8.494758621;2.90379E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.495224138;2.76951E-05;8.495224138;2.76951E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.495689655;3.72625E-05;8.495689655;2.40024E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.496155172;4.26337E-05;8.496155172;2.06455E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.49662069;4.39765E-05;8.49662069;1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.497086207;4.39765E-05;8.497086207;7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.497551724;4.53193E-05;8.497551724;3.02129E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.498017241;4.85084E-05;8.498017241;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.498482759;4.95155E-05;8.498482759;-7.88891E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.498948276;4.71656E-05;8.498948276;-1.46029E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.499413793;4.41444E-05;8.499413793;-2.09812E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.49987931;4.07874E-05;8.49987931;-2.53452E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.500344828;3.60876E-05;8.500344828;-2.92058E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.500810345;3.10521E-05;8.500810345;-3.05486E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.501275862;2.46738E-05;8.501275862;-2.90379E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.501741379;1.72885E-05;8.501741379;-2.65202E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.502206897;9.23171E-06;8.502206897;-2.3331E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.502672414;2.51774E-06;8.502672414;-1.91348E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.503137931;-1.51064E-06;8.503137931;-1.32601E-05;0;0;0;0;0;0;0;0;0;0;0;0
8.503603448;-5.87472E-06;8.503603448;-8.22461E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.504068966;-1.09102E-05;8.504068966;-5.70687E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.504534483;-1.37636E-05;8.504534483;-3.18914E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.505;-1.561E-05;8.505;-1.51064E-06;0;0;0;0;0;0;0;0;0;0;0;0
8.505465517;-1.561E-05;8.505465517;-5.03548E-07;0;0;0;0;0;0;0;0;0;0;0;0
